poi_id,lon,lat,category
node/7559559107,127.0275845,37.5785809,food
node/7559559110,126.9322069,37.5000686,medical
node/7559559387,126.9300723,37.5005198,retail_grocery
node/7559559388,126.9295202,37.499754,retail_grocery
node/7559559389,126.9283339,37.4997722,retail_grocery
node/7559559399,127.0646242,37.5726227,food
node/7559559400,127.0673029,37.5757778,food
node/7559559405,126.9343853,37.5019512,retail_grocery
node/7559559406,126.9344883,37.5015073,food
node/7559559407,126.9342632,37.5015561,food
node/7559559408,126.934369,37.501304,food
node/7559559410,126.9325144,37.5003069,food
node/7559559411,126.9325978,37.5001719,food
node/7559559412,126.9325289,37.4999962,medical
node/7559559413,126.9319677,37.4998962,retail_grocery
node/7559559414,126.9320129,37.499628,food
node/7559559418,126.9312026,37.4989631,food
node/7559559419,126.9314168,37.4985461,retail_grocery
node/7559559420,126.9312747,37.4985897,food
node/7559559421,126.9353092,37.4975487,retail_grocery
node/7559559422,126.9346691,37.4977054,medical
node/7559559430,126.9379946,37.4771604,food
node/7559559432,126.9378941,37.4768132,retail_grocery
node/7559559433,126.9375985,37.4769659,food
node/7559559434,126.9375755,37.476864,food
node/7559559437,126.9379094,37.4771375,food
node/7559559438,126.9375921,37.4764813,food
node/7559559440,126.9368734,37.4750476,medical
node/7559559485,127.0332301,37.5670735,medical
node/7559559986,126.9283831,37.4997625,retail_grocery
node/7559559994,127.0925412,37.5896294,food
node/7559559995,127.0714463,37.5713163,food
node/7559559997,127.0631104,37.5367861,food
node/7559559998,127.0764043,37.5368442,food
node/7559560000,127.0257023,37.5777919,food
node/7559560001,127.0263407,37.5782771,food
node/7559560004,126.934372,37.5019348,retail_grocery
node/7559560005,126.9339258,37.5009115,food
node/7559560006,126.9341,37.5009232,food
node/7559560008,126.9331335,37.5006176,food
node/7559560010,126.9344519,37.4977788,medical
node/7559560011,126.934422,37.4979342,medical
node/7559560015,126.9384454,37.4774526,retail_grocery
node/7559560019,126.937121,37.4752838,medical
node/7559560022,126.9358352,37.4741183,food
node/7559560027,126.9337679,37.4731362,retail_grocery
node/7559560386,126.9294129,37.499487,medical
node/7559560387,127.0843399,37.5662503,food
node/7559560388,127.0780406,37.5661709,food
node/7559560389,126.9998535,37.5359534,food
node/7559560391,127.0269917,37.5784302,food
node/7559560392,126.93289,37.5006259,retail_grocery
node/7559560393,126.9329147,37.5004744,food
node/7559560400,126.9379477,37.477045,food
node/7559586389,127.0683474,37.5721259,food
node/7559586390,127.0242997,37.576355,retail_grocery
node/7559586391,127.0253918,37.5774668,food
node/7559587292,127.025121,37.577175,food
node/7559587389,127.068192,37.5721649,food
node/7559587392,126.9446022,37.513581,medical
node/7559595685,127.0684046,37.5725377,medical
node/7559595686,127.0681779,37.5718158,food
node/7559595687,127.0680243,37.5718582,food
node/7559595688,127.0248732,37.5771784,food
node/7559595692,126.9443669,37.5133531,public
node/7559595693,126.9445334,37.5133498,food
node/7559598885,126.9440732,37.5134123,food
node/7559598886,126.9446088,37.5132823,food
node/7573580444,126.972385,37.476372,retail_grocery
node/7575462486,127.0351485,37.5884823,retail_grocery
node/7575482685,127.034895,37.5882345,retail_grocery
node/7575488685,127.035363,37.5886342,food
node/7575489485,127.0356829,37.5883511,food
node/7576526663,126.9758148,37.4732895,retail_grocery
node/7576568191,126.9813309,37.4739838,retail_grocery
node/7576569839,126.9758148,37.4732819,retail_grocery
node/7590298172,127.0245667,37.5677681,transit
node/7590306574,127.0245438,37.5676155,transit
node/7590722509,127.066921,37.5720642,public
node/7590722510,127.0668612,37.5719879,public
node/7597460220,127.0254338,37.500085,retail_grocery
node/7597487310,127.0139694,37.4942436,retail_grocery
node/7597494058,127.0254135,37.4976616,retail_grocery
node/7597496905,127.0252762,37.5008469,retail_grocery
node/7597500312,127.02491,37.5013924,retail_grocery
node/7597504201,127.0128174,37.4920883,retail_grocery
node/7597638199,127.0099716,37.4856491,retail_grocery
node/7597651623,126.9924393,37.4859657,retail_grocery
node/7597663799,127.001236,37.5057831,retail_grocery
node/7598851935,127.0104294,37.5006943,retail_grocery
node/7598852546,126.9996596,37.4977906,food
node/7598966270,126.9959641,37.5023918,retail_grocery
node/7598969432,126.9909286,37.4977608,retail_grocery
node/7598972126,126.9889374,37.4933548,retail_grocery
node/7598980917,126.9984116,37.4977123,retail_grocery
node/7598982561,126.9935913,37.4890442,retail_grocery
node/7598991707,126.9867172,37.483429,retail_grocery
node/7598993012,127.0033973,37.5005883,retail_grocery
node/7599001493,126.9860077,37.4978485,retail_grocery
node/7599094620,127.000946,37.477066,retail_grocery
node/7599124547,126.9969406,37.4814644,retail_grocery
node/7599140332,126.9978561,37.4863319,retail_grocery
node/7599140333,127.0022354,37.4825363,retail_grocery
node/7599141387,126.9829102,37.4840393,retail_grocery
node/7599146791,126.9863815,37.4901505,retail_grocery
node/7599146792,127.0226593,37.5036278,retail_grocery
node/7599150358,126.9886703,37.4922676,retail_grocery
node/7599153708,126.9860077,37.4926033,retail_grocery
node/7599264622,126.9318296,37.5815413,transit
node/7599312882,127.0139542,37.4888725,retail_grocery
node/7599316923,127.0053101,37.5001068,retail_grocery
node/7599326857,127.0092468,37.4905586,retail_grocery
node/7599345703,127.0108719,37.4820747,retail_grocery
node/7599359378,127.0167236,37.4916687,retail_grocery
node/7599362568,127.0187988,37.4933624,retail_grocery
node/7599363154,127.0112762,37.4921608,retail_grocery
node/7599390039,127.0043716,37.4868126,retail_grocery
node/7599396265,127.0237211,37.4970234,retail_grocery
node/7599609629,127.0158768,37.4860802,retail_grocery
node/7599613701,127.0141449,37.4926949,retail_grocery
node/7599621249,127.019165,37.5122986,retail_grocery
node/7599653012,127.0191956,37.4840279,retail_grocery
node/7599693895,127.025528,37.4699326,retail_grocery
node/7599694221,127.0246353,37.5020676,retail_grocery
node/7599700092,127.0215759,37.507164,retail_grocery
node/7600984496,127.0394363,37.4769249,retail_grocery
node/7601021205,127.045105,37.4689369,retail_grocery
node/7601033408,127.0270004,37.4869804,retail_grocery
node/7601040282,127.0079803,37.489109,retail_grocery
node/7601050866,127.0318401,37.485309,retail_grocery
node/7601050867,127.0396423,37.4822502,retail_grocery
node/7601055005,127.0324291,37.4870908,retail_grocery
node/7601055229,127.0402985,37.4738998,retail_grocery
node/7601057563,127.0436859,37.4705124,retail_grocery
node/7601064895,127.0477982,37.473793,retail_grocery
node/7601065323,127.0364838,37.4774208,retail_grocery
node/7601077819,127.0225705,37.4899349,retail_grocery
node/7601079693,127.044693,37.4763145,retail_grocery
node/7603963969,127.0144577,37.5198822,retail_grocery
node/7603976443,127.04319,37.467865,retail_grocery
node/7604007622,127.0221252,37.508503,retail_grocery
node/7604016000,127.0422196,37.4829482,retail_grocery
node/7604027967,127.0450516,37.4716072,retail_grocery
node/7604027968,127.0174408,37.5152779,retail_grocery
node/7604029304,127.0379639,37.4842063,retail_grocery
node/7604030854,127.0188141,37.5148239,retail_grocery
node/7604032184,127.0453491,37.4765511,retail_grocery
node/7605312072,126.9837265,37.4777603,retail_grocery
node/7605312960,126.9984665,37.4796982,retail_grocery
node/7605317464,127.0419464,37.4693146,retail_grocery
node/7605324172,127.0146027,37.4921227,retail_grocery
node/7605325971,127.0128784,37.4864006,retail_grocery
node/7605326041,127.0382233,37.4835587,retail_grocery
node/7605328155,126.9997787,37.4807396,retail_grocery
node/7605329980,127.043869,37.4763374,retail_grocery
node/7605330803,127.0370146,37.4842132,retail_grocery
node/7605331132,126.982193,37.4796715,retail_grocery
node/7605331964,127.0290218,37.4923384,retail_grocery
node/7605332751,127.0227737,37.5063515,retail_grocery
node/7605336604,127.0147552,37.4827423,retail_grocery
node/7605337604,127.012352,37.4908104,retail_grocery
node/7605338771,126.9854813,37.4787292,retail_grocery
node/7605338772,126.9870758,37.4771843,retail_grocery
node/7605339471,127.0149307,37.4860954,retail_grocery
node/7605339756,127.0008163,37.4780731,retail_grocery
node/7605340596,126.9840546,37.491024,retail_grocery
node/7605343109,127.0174255,37.5112572,retail_grocery
node/7605343387,126.982254,37.4770508,retail_grocery
node/7605343939,127.0099182,37.5037727,retail_grocery
node/7605344523,127.0130463,37.4839706,retail_grocery
node/7605344889,126.9875941,37.4759351,retail_grocery
node/7605345056,126.9836044,37.4849319,retail_grocery
node/7605345123,127.0394211,37.4720421,retail_grocery
node/7605345685,127.0268939,37.4957203,retail_grocery
node/7613200371,127.0519485,37.5176315,retail_grocery
node/7613205386,127.0391235,37.4912872,retail_grocery
node/7613224648,127.0438232,37.5074158,retail_grocery
node/7613237965,127.0535582,37.4980616,retail_grocery
node/7613241258,127.0375671,37.4855957,retail_grocery
node/7613245007,127.0359573,37.5100517,retail_grocery
node/7613252209,127.0941513,37.4820571,retail_grocery
node/7613253456,127.0972672,37.4732857,retail_grocery
node/7613262415,127.038353,37.5221672,retail_grocery
node/7613262611,127.0511856,37.4984398,retail_grocery
node/7613263687,127.0310109,37.499736,retail_grocery
node/7625662318,127.026653,37.5864075,transit
node/7625662319,127.0271189,37.5861427,transit
node/7654238385,126.9843344,37.569297,food
node/7684688067,126.9937767,37.5317025,food
node/7686789285,127.0552666,37.496701,childcare_edu
node/7690548348,126.9098994,37.5669886,medical
node/7690548350,126.9098371,37.5670055,medical
node/7690548352,126.9092881,37.5673948,food
node/7690548357,126.9079434,37.5683616,retail_grocery
node/7690548359,126.9079287,37.5679635,medical
node/7690569920,126.9037119,37.5706782,medical
node/7690569922,126.9038253,37.57067,medical
node/7690569923,126.9037774,37.5706355,medical
node/7690569924,126.903788,37.5706287,medical
node/7690569925,126.9038347,37.5706631,medical
node/7690569926,126.9037189,37.5706736,medical
node/7697910467,126.9043222,37.569744,medical
node/7697910468,126.9044282,37.5697617,medical
node/7697910469,126.904507,37.5698777,medical
node/7697910470,126.9042759,37.5698178,medical
node/7697910475,126.904502,37.5698902,retail_grocery
node/7697910476,126.9044907,37.5698484,food
node/7697910481,126.9042358,37.5697672,retail_grocery
node/7697910483,126.9042096,37.5698009,food
node/7697915885,126.9047353,37.5695547,food
node/7700899271,126.9037865,37.5701953,medical
node/7700899272,126.903676,37.5700986,medical
node/7700899273,126.9038002,37.570019,medical
node/7700899274,126.9039366,37.5700648,medical
node/7700899275,126.9040092,37.5702063,medical
node/7700899276,126.9036572,37.5700821,food
node/7700899277,126.90372,37.5700407,food
node/7701149787,126.901257,37.5719061,food
node/7701149789,126.9013269,37.5719648,retail_grocery
node/7723052186,127.0692421,37.5481664,medical
node/7727870944,126.9811405,37.4757723,retail_grocery
node/7727870945,126.9760443,37.4743344,retail_grocery
node/7727870953,126.9783336,37.4725112,retail_grocery
node/7765411936,127.0002473,37.5368607,food
node/7765411937,127.0001214,37.5368478,food
node/7792730086,127.0404641,37.524259,food
node/7792730585,127.0397216,37.5242669,food
node/7792733485,127.0447702,37.5235828,retail_grocery
node/7792737585,127.0444891,37.5241536,food
node/7792737586,127.0405024,37.5234444,retail_grocery
node/7792738285,127.0444025,37.5244904,food
node/7792748285,127.0462499,37.5238496,food
node/7792748286,127.0461111,37.5238002,retail_grocery
node/7795688585,127.0443044,37.5235573,transit
node/7795688685,127.0430007,37.5234514,food
node/7795704285,127.0440572,37.5232512,food
node/7795704385,127.0442763,37.523383,food
node/7795725485,127.0448717,37.5231847,retail_grocery
node/7795725585,127.0448444,37.5232519,medical
node/7795725586,127.0469618,37.5225405,retail_grocery
node/7795725587,127.0445721,37.524718,retail_grocery
node/7806083026,126.9670285,37.4856078,public
node/7806083028,127.0880821,37.5829594,public
node/7806083029,127.0790416,37.5897636,public
node/7806083031,127.0949013,37.5919964,public
node/7806083035,126.9238857,37.5784404,public
node/7808176104,126.9098518,37.4993739,public
node/7808176107,127.0925526,37.5027234,public
node/7808592485,127.0467767,37.5238456,food
node/7808597947,127.0006022,37.586829,public
node/7808597949,126.9547025,37.5647995,public
node/7808597950,127.0815066,37.5602711,public
node/7808597954,127.0050662,37.5720378,public
node/7808597955,127.0728903,37.5338424,public
node/7808597957,126.9855719,37.546128,public
node/7808597958,127.0090055,37.552466,public
node/7809398543,126.9496589,37.5938213,public
node/7809766186,126.9371423,37.5523059,food
node/7810743831,126.9764914,37.5654142,food
node/7810800296,127.043284,37.5020952,food
node/7810800297,127.043379,37.5023709,food
node/7810800298,127.045574,37.5031119,food
node/7816009492,127.0457064,37.5841872,food
node/7821686985,127.0395184,37.5214784,food
node/7822049086,127.0856775,37.5681049,food
node/7825501385,127.0625862,37.5952326,retail_grocery
node/7825763886,127.0865778,37.5809186,food
node/7825775786,127.086531,37.5814603,food
node/7825814587,127.086957,37.5831812,medical
node/7825819385,127.0867593,37.5832229,retail_grocery
node/7825819387,127.0868895,37.5842231,medical
node/7825830885,127.0869189,37.5843172,retail_grocery
node/7825831785,127.0870573,37.5843139,food
node/7825845987,127.0856305,37.5844339,retail_grocery
node/7825863185,127.0857647,37.5844239,food
node/7829070585,127.0859265,37.5747681,retail_grocery
node/7829125586,127.0899008,37.580639,food
node/7829147785,127.0887288,37.5813394,medical
node/7829154285,127.0890959,37.5812397,food
node/7829156685,127.0892393,37.5813249,food
node/7829169485,127.0892689,37.5813526,food
node/7829175485,127.0893047,37.5811803,food
node/7829392386,127.0951118,37.5882291,food
node/7829428285,127.0953653,37.5880856,food
node/7829428286,127.0947263,37.5868386,food
node/7829575187,127.0937685,37.5902451,retail_grocery
node/7829590094,127.0938883,37.5907163,childcare_edu
node/7829595690,127.0936848,37.5907129,retail_grocery
node/7830118387,127.0186774,37.5737159,food
node/7830136785,127.0187607,37.5737439,food
node/7830139585,127.0187123,37.5744709,retail_grocery
node/7830210785,127.0162992,37.5747134,retail_grocery
node/7830210786,127.0161712,37.5747506,food
node/7831038887,126.9348699,37.5555091,medical
node/7831487185,126.9527156,37.4818674,food
node/7831492186,126.9535793,37.4821447,retail_grocery
node/7831497185,126.9536704,37.4821059,food
node/7831508185,126.9538671,37.4814888,medical
node/7831510686,126.9542507,37.4819269,food
node/7831544485,126.9541376,37.4820502,food
node/7831553185,126.9540857,37.4820509,food
node/7831558285,126.9542782,37.4821515,food
node/7831568187,126.9543465,37.4826284,retail_grocery
node/7831568188,126.9542451,37.4820036,food
node/7831568585,126.9543001,37.4824625,retail_grocery
node/7831583385,126.9542178,37.4826576,food
node/7831583386,126.9542647,37.4820928,food
node/7831591285,126.9542934,37.4823228,food
node/7831592485,126.9543479,37.4824184,food
node/7831615285,126.952806,37.4823533,food
node/7831632785,126.9525648,37.4819303,food
node/7832678885,126.992264,37.5692454,retail_grocery
node/7832682885,126.9922405,37.5693239,food
node/7832707585,126.9922712,37.5691288,food
node/7832838187,127.045679,37.5680485,medical
node/7832838188,127.0448902,37.5674627,medical
node/7832876285,127.0449922,37.5675222,food
node/7832877785,127.0450571,37.5674579,retail_grocery
node/7832877786,127.0451264,37.5675106,food
node/7832897485,127.0461874,37.5651788,childcare_edu
node/7833240285,127.0610948,37.59596,retail_grocery
node/7833243285,127.0612497,37.5958924,food
node/7833245085,127.0612318,37.5958615,food
node/7833245087,127.0612069,37.5957417,food
node/7833247685,127.0610176,37.5957827,food
node/7833253085,127.0609064,37.595453,food
node/7833257685,127.0607094,37.5953816,food
node/7833258585,127.0608031,37.5954955,food
node/7833260185,127.0607818,37.595197,retail_grocery
node/7834194285,127.060978,37.5961795,retail_grocery
node/7834198086,127.0609519,37.5963442,food
node/7834915788,127.0830796,37.5731219,food
node/7835214085,127.0825579,37.5694975,public
node/7835548785,126.9445172,37.511184,medical
node/7835549185,126.9444863,37.5112794,food
node/7835550386,126.9443554,37.5112943,food
node/7835565085,126.9443603,37.5116053,food
node/7835582485,126.9446882,37.5108095,retail_grocery
node/7835652286,126.9443461,37.5118011,food
node/7835660985,126.9443471,37.5118484,retail_grocery
node/7835663285,126.9443532,37.51263,retail_grocery
node/7838649607,127.0352882,37.5511192,transit
node/7838649738,126.9276764,37.5458162,retail_grocery
node/7838649739,126.9277511,37.5457051,transit
node/7838649740,126.9278608,37.5456199,transit
node/7838649741,126.9272077,37.5456257,food
node/7841637185,126.9724356,37.5728929,food
node/7842003134,126.9246464,37.5528656,food
node/7842003135,126.923123,37.5481029,food
node/7842003142,126.9232262,37.5475264,food
node/7842003143,126.9227748,37.5474751,food
node/7853787174,127.0427052,37.5096847,food
node/7853806937,127.0436016,37.5099721,food
node/7853806938,127.0446529,37.5107362,food
node/7853827003,127.0437091,37.508966,retail_grocery
node/7853827004,127.0446228,37.51,public
node/7853829586,127.0429251,37.5097627,food
node/7859776235,126.9781906,37.5520018,childcare_edu
node/7886298976,127.0398643,37.5075256,transit
node/7886323187,127.0405856,37.5092526,transit
node/7886348850,127.0348624,37.5073948,transit
node/7886348855,127.0373878,37.5084328,transit
node/7886359368,126.9931049,37.5096832,retail_grocery
node/7886708496,127.0453606,37.5038149,retail_grocery
node/7886708497,127.0439846,37.5040383,retail_grocery
node/7895729286,127.037688,37.5693673,food
node/7895730086,127.0344122,37.4963283,retail_grocery
node/7895730286,127.0337781,37.496006,retail_grocery
node/7899193285,126.9004279,37.4952006,retail_grocery
node/7899415687,126.9009712,37.4995957,childcare_edu
node/7899415688,126.9009897,37.4997333,retail_grocery
node/7899415786,126.9010579,37.4998295,medical
node/7899419185,126.9006803,37.4995187,food
node/7899419186,126.9005722,37.4994468,retail_grocery
node/7899429985,126.9000348,37.5006022,food
node/7900876867,126.9703116,37.5416665,food
node/7900960286,126.9952685,37.5661332,food
node/7900960486,126.9952763,37.5660249,food
node/7900965985,126.9952913,37.5658643,retail_grocery
node/7901030085,126.9953919,37.5648987,food
node/7901046285,126.9953962,37.564723,retail_grocery
node/7901085785,126.9953705,37.5642289,medical
node/7901218185,126.9950206,37.5663706,medical
node/7901338785,126.9934247,37.5667744,food
node/7901431285,126.9929467,37.5649551,medical
node/7902239083,126.9722263,37.5405006,food
node/7904849403,127.0523701,37.5379753,medical
node/7904851390,127.0522474,37.5378204,medical
node/7904858189,127.0524005,37.5378428,medical
node/7904886987,127.0538275,37.5375877,food
node/7904890785,127.0534243,37.5376789,food
node/7904903987,127.0551358,37.5374499,medical
node/7904903988,127.0553514,37.5372625,retail_grocery
node/7904904485,127.0539273,37.5376797,food
node/7904912785,127.0543476,37.5375039,food
node/7904912786,127.054196,37.5375053,medical
node/7904959285,127.0552301,37.5373433,medical
node/7905115583,127.0972819,37.5919464,food
node/7905163193,127.0970926,37.5916785,food
node/7905163201,127.097228,37.5914587,food
node/7907187985,127.0378915,37.5000381,public
node/7907197886,127.0386137,37.4978432,food
node/7907225285,127.0387651,37.4979311,retail_grocery
node/7907280085,127.0392063,37.498191,retail_grocery
node/7907870685,127.0846184,37.5662986,medical
node/7907890485,127.0851335,37.5661138,medical
node/7908010785,127.0874045,37.5597374,retail_grocery
node/7908012685,127.0877003,37.5595573,food
node/7908025586,127.0877265,37.5593683,medical
node/7912534385,126.9440885,37.5886668,medical
node/7912538785,126.943735,37.5883421,food
node/7912548387,126.9438143,37.5889068,medical
node/7912555685,126.9439787,37.5885393,food
node/7912560087,126.9434973,37.5885324,food
node/7912560688,126.943699,37.5886696,medical
node/7912560689,126.9435817,37.5886041,food
node/7912607085,126.9431798,37.5883307,food
node/7912668686,126.9423373,37.5891698,retail_grocery
node/7912671885,126.9448284,37.59118,food
node/7912671886,126.9430378,37.5895242,retail_grocery
node/7912671887,126.9429206,37.5895967,medical
node/7912686092,126.9428197,37.5902379,food
node/7919587176,127.0781657,37.5330278,childcare_edu
node/7919587177,127.0777686,37.5327225,food
node/7919587179,127.0773815,37.5331223,food
node/7919587180,127.07763,37.5327302,food
node/7919587181,127.0772767,37.5328728,food
node/7919604290,127.0785089,37.5324438,food
node/7919723569,127.0786307,37.5330185,retail_grocery
node/7919739777,127.0764729,37.5330807,retail_grocery
node/7919772035,127.0773963,37.533421,food
node/7924922085,127.0174678,37.573347,food
node/7965378758,127.0137999,37.5161585,leisure_green
node/7967981885,126.9868371,37.5807018,food
node/7967981887,126.9866606,37.5773655,food
node/7972689885,127.0740912,37.5916487,retail_grocery
node/7972698085,127.0732412,37.5914385,food
node/7972698086,127.0730702,37.5927359,public
node/7973115197,127.0786007,37.5928687,food
node/7973171300,127.0787575,37.5929605,retail_grocery
node/7985652686,127.0935756,37.5085959,childcare_edu
node/7986338675,127.0299688,37.5659227,transit
node/7986364917,127.0280785,37.5669603,transit
node/7986364918,127.0248604,37.5652366,transit
node/7986364919,127.0249551,37.5650074,transit
node/7991952837,127.0260393,37.5662117,retail_grocery
node/7991952838,127.0256882,37.5666723,retail_grocery
node/7991952839,127.0256522,37.5662779,food
node/7991952840,127.0279138,37.5650266,food
node/7991952841,127.0271094,37.5651372,retail_grocery
node/7991952842,127.0237358,37.5669758,retail_grocery
node/7991952843,127.0237317,37.5670332,food
node/7991952844,127.0233271,37.5671129,retail_grocery
node/7991952846,127.0293663,37.5647207,food
node/7991952848,127.0296924,37.5648303,food
node/7991952849,127.0297003,37.564138,retail_grocery
node/7991952850,127.0328746,37.5629783,transit
node/7991952851,127.0338523,37.5626357,food
node/7991952852,127.0333767,37.5627884,food
node/7991952853,127.0383066,37.5610713,food
node/7997781685,127.0514755,37.5163189,retail_grocery
node/8002111554,127.0286103,37.5230842,medical
node/8026505285,127.0924671,37.5556206,childcare_edu
node/8026505286,127.092354,37.5556986,retail_grocery
node/8026505288,127.0930793,37.5554496,food
node/8026505289,127.0933188,37.554796,medical
node/8026512885,127.0931701,37.5548805,retail_grocery
node/8026623185,127.0869241,37.5686084,retail_grocery
node/8026632485,127.0870642,37.5678642,retail_grocery
node/8026828985,127.086316,37.568362,retail_grocery
node/8026987887,126.9793758,37.4845222,retail_grocery
node/8026992686,126.9804334,37.4856251,food
node/8026999085,126.9803658,37.4854555,medical
node/8026999086,126.9805292,37.4855685,retail_grocery
node/8027002185,126.9803094,37.4855583,food
node/8027021585,126.9798682,37.4850044,food
node/8027328939,127.0274279,37.5688668,leisure_green
node/8027328940,127.0266717,37.5692631,leisure_green
node/8027328941,127.0269725,37.5679033,leisure_green
node/8027328945,127.0283034,37.5695153,leisure_green
node/8033286985,127.0901584,37.5524996,food
node/8033289185,127.090051,37.5524555,food
node/8033293185,127.0898467,37.5537514,food
node/8033305685,127.0891085,37.5550612,retail_grocery
node/8033309185,127.0884441,37.5548781,food
node/8033318685,127.0882533,37.5549114,medical
node/8033334386,127.087842,37.5572298,food
node/8039600956,126.9992714,37.5837453,food
node/8057347985,126.9872219,37.535983,food
node/8057361885,126.9869707,37.5369598,retail_grocery
node/8058134585,126.9517882,37.5927271,childcare_edu
node/8061331585,126.9864404,37.5778838,food
node/8061518785,126.9426484,37.5557386,public
node/8061840086,127.0043251,37.5907283,retail_grocery
node/8062015888,126.9580146,37.5450857,retail_grocery
node/8064596686,127.0012553,37.5836055,food
node/8064621585,126.9987121,37.5826821,food
node/8064621586,126.9986027,37.5826528,retail_grocery
node/8066398291,126.9693903,37.5770774,retail_grocery
node/8066398292,126.9691365,37.5773195,food
node/8066468785,126.9675457,37.5778726,retail_grocery
node/8066471685,126.9678061,37.577732,food
node/8067122885,126.9527134,37.4813666,retail_grocery
node/8067133885,126.9528286,37.4804106,food
node/8067133886,126.9531204,37.4802255,food
node/8067137488,126.9536115,37.4790511,food
node/8067146885,126.9534907,37.4791838,food
node/8067255085,127.0722213,37.5435287,retail_grocery
node/8067255087,127.071796,37.544251,food
node/8067273285,127.0721375,37.5436358,food
node/8067362885,127.0962803,37.5628713,leisure_green
node/8068693286,127.0576814,37.5928556,food
node/8072916817,126.9831056,37.569131,medical
node/8072977217,126.9871263,37.5582865,food
node/8077918497,127.0673478,37.4885211,medical
node/8077918498,127.0672231,37.4887372,medical
node/8077918499,127.06733,37.4887715,food
node/8077918500,127.0675947,37.489135,medical
node/8077918501,127.0668821,37.4887554,food
node/8077918502,127.0669381,37.4886261,medical
node/8082284918,126.9280448,37.4812457,medical
node/8082353717,126.9281384,37.4815071,retail_grocery
node/8082376117,126.927901,37.4813907,medical
node/8082419217,126.9252262,37.4833374,medical
node/8082419219,126.9258558,37.482914,retail_grocery
node/8082427317,126.9253831,37.4832392,medical
node/8082800317,126.9261271,37.4828358,retail_grocery
node/8082800318,126.9260452,37.4827524,retail_grocery
node/8082823417,126.9267197,37.482407,food
node/8082828618,126.9269055,37.4823054,food
node/8082863217,126.9255784,37.4834638,food
node/8082883217,126.9285344,37.4816004,medical
node/8082889417,126.9275585,37.4823864,food
node/8082891917,126.9273742,37.4825281,food
node/8082904618,126.9272724,37.482594,food
node/8082906117,126.9257831,37.4836204,retail_grocery
node/8082918317,126.9268476,37.4829686,food
node/8083197318,126.9278675,37.4801276,food
node/8083205517,126.9276372,37.4809208,food
node/8083206617,126.9277886,37.4810226,food
node/8091603517,127.0065883,37.5800512,food
node/8092995817,126.9026154,37.5339277,retail_grocery
node/8092996817,126.9026691,37.5336333,food
node/8093011419,126.9002379,37.534623,food
node/8093011717,126.9009649,37.5341418,retail_grocery
node/8093025517,126.9000437,37.53491,retail_grocery
node/8093031817,126.9011874,37.5363749,retail_grocery
node/8093032417,126.9012938,37.5363159,food
node/8096805617,127.0008625,37.5854114,food
node/8102438517,126.9166095,37.5125172,food
node/8102473617,126.9166862,37.5126611,food
node/8102625817,126.9168952,37.5120705,retail_grocery
node/8105025517,126.9608947,37.5713662,medical
node/8110966517,126.9165282,37.5126847,food
node/8111813385,127.0233274,37.5661771,retail_grocery
node/8111813386,127.0263626,37.5675779,retail_grocery
node/8111813388,127.026353,37.570464,retail_grocery
node/8111813389,127.0228168,37.5709234,retail_grocery
node/8111813390,127.0202077,37.5711584,retail_grocery
node/8111813391,127.0164474,37.5669633,retail_grocery
node/8113129917,127.0889957,37.5749176,childcare_edu
node/8113837628,127.016434,37.5662692,retail_grocery
node/8113837629,127.0164575,37.5657727,food
node/8113837630,127.0164438,37.5660243,food
node/8115272818,127.0441362,37.5804404,food
node/8115283218,127.044128,37.5808222,food
node/8115296318,127.0441792,37.5809143,food
node/8115343717,127.0439771,37.5814594,food
node/8115380518,127.0428201,37.5816961,retail_grocery
node/8115387317,127.042903,37.5818393,retail_grocery
node/8115391617,127.0427166,37.5817302,food
node/8115399017,127.0428707,37.5822143,retail_grocery
node/8115411817,127.0427707,37.5831069,food
node/8115411818,127.0435212,37.5830701,food
node/8119892119,126.9118398,37.5649209,medical
node/8119900217,126.9130271,37.5642044,medical
node/8119918018,126.9560654,37.5131324,public
node/8119939017,126.9562363,37.5132609,food
node/8120005617,126.9482536,37.5128907,retail_grocery
node/8120040017,126.9519855,37.5123973,medical
node/8120040018,126.9521057,37.5122771,medical
node/8120045019,126.950488,37.5121451,food
node/8120045818,126.9511643,37.5120888,retail_grocery
node/8120211318,126.9460843,37.5122417,food
node/8120213519,126.9452914,37.5116062,food
node/8120219618,126.9451663,37.5116488,food
node/8120235517,126.9457335,37.5119411,retail_grocery
node/8120264118,126.9473568,37.5125947,food
node/8120901417,127.0865357,37.5374183,retail_grocery
node/8120932717,127.0868898,37.5382808,retail_grocery
node/8124502053,127.0303025,37.5669941,retail_grocery
node/8124502055,127.024514,37.5648647,retail_grocery
node/8129697717,126.963605,37.5466788,food
node/8129709018,126.9634184,37.5488869,retail_grocery
node/8129713124,126.9632253,37.5467937,retail_grocery
node/8129713223,126.9633943,37.5484748,medical
node/8129766017,126.9635475,37.548873,food
node/8129766018,126.9634183,37.5489799,medical
node/8129787017,126.9634899,37.549505,retail_grocery
node/8129796417,126.9636378,37.5497262,retail_grocery
node/8129804617,126.9635244,37.5498751,food
node/8129806417,126.9635277,37.5500268,retail_grocery
node/8129809418,126.9637746,37.5507402,food
node/8129832918,126.9636599,37.5508809,food
node/8129834118,126.9635898,37.5512119,retail_grocery
node/8130232917,126.9632254,37.5518058,retail_grocery
node/8130265117,126.9630378,37.5523943,food
node/8130288018,126.9645392,37.5532333,food
